Month,DayofMonth,DayOfWeek,FlightDate,AirlineID,Carrier,FlightNum,Origin,Dest,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,Cancelled,Diverted,ActualElapsedTime,AirTime,Distance,departure,arrival,origin_airport_code,departureDelay,lon_origin,lat_origin,dest_airport_code,arrivalDelay,lon_dest,lat_dest,Year,id
4,19,6,2008-04-19,19790,DL,875,ATL,LAX,2010,2005,-5.00,0.00,0,15.00,2020,2156,9.00,2209,2205,-4.00,0.00,0,0,0,300.00,276.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,652375081
5,7,3,2008-05-07,19805,AA,972,MIA,LAX,2105,2105,0.00,0.00,0,15.00,2120,2357,10.00,2345,7,22.00,22.00,1,0,0,362.00,337.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-1749669520
4,3,4,2008-04-03,20437,FL,54,ATL,LAX,1035,1033,-2.00,0.00,0,18.00,1051,1241,6.00,1240,1247,7.00,7.00,0,0,0,314.00,290.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1489343299
5,8,4,2008-05-08,19805,AA,456,MIA,LAX,1930,2040,70.00,70.00,1,22.00,2102,2333,17.00,2205,2350,105.00,105.00,1,0,0,370.00,331.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,1119282056
4,29,2,2008-04-29,20437,FL,55,ATL,LAX,925,918,-7.00,0.00,0,14.00,932,1104,11.00,1125,1115,-10.00,0.00,0,0,0,297.00,272.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1713661717
4,20,7,2008-04-20,20437,FL,50,ATL,LAX,2020,2023,3.00,3.00,0,21.00,2044,2220,8.00,2220,2228,8.00,8.00,0,0,0,305.00,276.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1458576123
4,19,6,2008-04-19,20437,FL,55,ATL,LAX,925,929,4.00,4.00,0,12.00,941,1136,14.00,1125,1150,25.00,25.00,1,0,0,321.00,295.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1495245450
4,4,5,2008-04-04,19790,DL,1185,ATL,LAX,1330,1434,64.00,64.00,1,16.00,1450,1615,13.00,1512,1628,76.00,76.00,1,0,0,294.00,265.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1201526890
4,2,3,2008-04-02,19790,DL,1185,ATL,LAX,1330,1328,-2.00,0.00,0,11.00,1339,1508,5.00,1512,1513,1.00,1.00,0,0,0,285.00,269.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1421948067
5,10,6,2008-05-10,19805,AA,456,MIA,LAX,1930,1931,1.00,1.00,0,10.00,1941,2146,6.00,2205,2152,-13.00,0.00,0,0,0,321.00,305.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,408295032
4,16,3,2008-04-16,20437,FL,54,ATL,LAX,1035,1033,-2.00,0.00,0,17.00,1050,1218,9.00,1235,1227,-8.00,0.00,0,0,0,294.00,268.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1643036240
9,25,4,2008-09-25,19386,NW,187,JFK,MSP,800,756,-4.00,0.00,0,20.00,816,939,2.00,1017,941,-36.00,0.00,0,0,0,165.00,143.00,1028.00,1,1,JFK,11.421935,-73.78,40.64,MSP,4.555891,-93.22,44.89,2008,-456048881
4,8,2,2008-04-08,19790,DL,1423,ATL,LAX,2130,2132,2.00,2.00,0,21.00,2153,2335,8.00,2326,2343,17.00,17.00,1,0,0,311.00,282.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,972535498
5,31,6,2008-05-31,19805,AA,203,MIA,LAX,1535,1633,58.00,58.00,1,23.00,1656,1859,9.00,1803,1908,65.00,65.00,1,0,0,335.00,303.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-1693086421
9,17,3,2008-09-17,19790,DL,118,PHX,JFK,635,632,-3.00,0.00,0,15.00,647,1412,13.00,1425,1425,0.00,0.00,0,0,0,293.00,265.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,-1631516865
9,29,1,2008-09-29,20355,US,16,PHX,JFK,1516,1512,-4.00,0.00,0,16.00,1528,2247,19.00,2300,2306,6.00,6.00,0,0,0,294.00,259.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,-1266058807
9,11,4,2008-09-11,20355,US,12,PHX,JFK,904,902,-2.00,0.00,0,19.00,921,1631,7.00,1700,1638,-22.00,0.00,0,0,0,276.00,250.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,-1142563206
9,17,3,2008-09-17,20355,US,16,PHX,JFK,1516,1624,68.00,68.00,1,14.00,1638,12,9.00,2300,21,81.00,81.00,1,0,0,297.00,274.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,1213255243
9,4,4,2008-09-04,20355,US,16,PHX,JFK,1516,1509,-7.00,0.00,0,23.00,1532,2338,21.00,2300,2359,59.00,59.00,1,0,0,350.00,306.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,-1869540486
9,21,7,2008-09-21,20409,B6,178,PHX,JFK,1130,1123,-7.00,0.00,0,12.00,1135,1906,15.00,1921,1921,0.00,0.00,0,0,0,298.00,271.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,2056999720
9,24,3,2008-09-24,20355,US,14,PHX,JFK,1214,1159,-15.00,0.00,0,21.00,1220,2006,15.00,2000,2021,21.00,21.00,1,0,0,322.00,286.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,872680552
9,7,7,2008-09-07,20355,US,12,PHX,JFK,904,904,0.00,0.00,0,35.00,939,1658,45.00,1700,1743,43.00,43.00,1,0,0,339.00,259.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,1554700764
9,25,4,2008-09-25,19790,DL,118,PHX,JFK,635,632,-3.00,0.00,0,12.00,644,1419,12.00,1425,1431,6.00,6.00,0,0,0,299.00,275.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,575230669
9,27,6,2008-09-27,20355,US,12,PHX,JFK,904,900,-4.00,0.00,0,31.00,931,1700,8.00,1700,1708,8.00,8.00,0,0,0,308.00,269.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,310633732
9,30,2,2008-09-30,19790,DL,118,PHX,JFK,635,625,-10.00,0.00,0,19.00,644,1419,10.00,1425,1429,4.00,4.00,0,0,0,304.00,275.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,2139277646
9,16,2,2008-09-16,20355,US,16,PHX,JFK,1516,1512,-4.00,0.00,0,20.00,1532,2257,5.00,2300,2302,2.00,2.00,0,0,0,290.00,265.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,-710406224
4,10,4,2008-04-10,20437,FL,492,BOS,ATL,1935,1949,14.00,14.00,0,16.00,2005,2221,7.00,2220,2228,8.00,8.00,0,0,0,159.00,136.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-653791690
4,10,4,2008-04-10,19790,DL,703,BOS,ATL,715,739,24.00,24.00,1,23.00,802,1018,8.00,1002,1026,24.00,24.00,1,0,0,167.00,136.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-758349577
4,24,4,2008-04-24,19790,DL,709,BOS,ATL,1115,1109,-6.00,0.00,0,23.00,1132,1338,7.00,1353,1345,-8.00,0.00,0,0,0,156.00,126.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-953824009
4,8,2,2008-04-08,20437,FL,273,BOS,ATL,911,906,-5.00,0.00,0,27.00,933,1150,7.00,1157,1157,0.00,0.00,0,0,0,171.00,137.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1697029799
4,29,2,2008-04-29,19790,DL,703,BOS,ATL,715,715,0.00,0.00,0,30.00,745,1008,10.00,1002,1018,16.00,16.00,1,0,0,183.00,143.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1687158679
4,28,1,2008-04-28,20437,FL,274,BOS,ATL,1626,1716,50.00,50.00,1,15.00,1731,2007,6.00,1921,2013,52.00,52.00,1,0,0,177.00,156.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,489594958
4,23,3,2008-04-23,20437,FL,274,BOS,ATL,1626,1644,18.00,18.00,1,20.00,1704,1914,17.00,1921,1931,10.00,10.00,0,0,0,167.00,130.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-137501363
4,17,4,2008-04-17,19790,DL,719,BOS,ATL,1730,1729,-1.00,0.00,0,23.00,1752,1959,14.00,2022,2013,-9.00,0.00,0,0,0,164.00,127.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,516008244
4,7,1,2008-04-07,19790,DL,667,BOS,ATL,830,829,-1.00,0.00,0,21.00,850,1116,10.00,1125,1126,1.00,1.00,0,0,0,177.00,146.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-101433557
4,19,6,2008-04-19,19790,DL,715,BOS,ATL,1530,1528,-2.00,0.00,0,13.00,1541,1800,7.00,1814,1807,-7.00,0.00,0,0,0,159.00,139.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-618133876
4,8,2,2008-04-08,19790,DL,709,BOS,ATL,1115,1109,-6.00,0.00,0,33.00,1142,1404,10.00,1353,1414,21.00,21.00,1,0,0,185.00,142.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1796067151
4,9,3,2008-04-09,19790,DL,715,BOS,ATL,1530,1531,1.00,1.00,0,15.00,1546,1808,9.00,1814,1817,3.00,3.00,0,0,0,166.00,142.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,850163911
4,18,5,2008-04-18,20437,FL,274,BOS,ATL,1626,1630,4.00,4.00,0,6.00,1636,1851,11.00,1921,1902,-19.00,0.00,0,0,0,152.00,135.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,2107843109
4,5,6,2008-04-05,19790,DL,671,BOS,ATL,1115,1111,-4.00,0.00,0,18.00,1129,1410,11.00,1353,1421,28.00,28.00,1,0,0,190.00,161.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-2081560000
4,30,3,2008-04-30,20437,FL,269,BOS,ATL,1250,1246,-4.00,0.00,0,28.00,1314,1528,9.00,1536,1537,1.00,1.00,0,0,0,171.00,134.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-432664589
4,6,7,2008-04-06,19790,DL,687,BOS,ATL,1855,2103,128.00,128.00,1,12.00,2115,2335,7.00,2139,2342,123.00,123.00,1,0,0,159.00,140.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,798642487
4,24,4,2008-04-24,19790,DL,719,BOS,ATL,1730,1733,3.00,3.00,0,27.00,1800,2003,13.00,2022,2016,-6.00,0.00,0,0,0,163.00,123.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,583749987
1,27,7,2008-01-27,19805,AA,1605,STL,ORD,1150,1148,-2.00,0.00,0,11.00,1159,1247,5.00,1259,1252,-7.00,0.00,0,0,0,64.00,48.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,521582863
1,20,7,2008-01-20,19805,AA,459,STL,ORD,725,758,33.00,33.00,1,11.00,809,857,8.00,835,905,30.00,30.00,1,0,0,67.00,48.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-19348126
1,9,3,2008-01-09,19805,AA,1982,STL,ORD,1905,1859,-6.00,0.00,0,9.00,1908,1954,7.00,2020,2001,-19.00,0.00,0,0,0,62.00,46.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-841073546
1,29,2,2008-01-29,19805,AA,1184,STL,ORD,1005,1039,34.00,34.00,1,38.00,1117,1210,12.00,1115,1222,67.00,67.00,1,0,0,103.00,53.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-913610610
1,21,1,2008-01-21,19805,AA,459,STL,ORD,725,725,0.00,0.00,0,14.00,739,829,8.00,835,837,2.00,2.00,0,0,0,72.00,50.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,1359488403
1,18,5,2008-01-18,19805,AA,1835,STL,ORD,1335,1331,-4.00,0.00,0,11.00,1342,1429,7.00,1450,1436,-14.00,0.00,0,0,0,65.00,47.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,766217902
1,3,4,2008-01-03,19805,AA,1184,STL,ORD,1005,1000,-5.00,0.00,0,14.00,1014,1103,9.00,1115,1112,-3.00,0.00,0,0,0,72.00,49.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-745715448
1,22,2,2008-01-22,19805,AA,1496,STL,ORD,1600,1730,90.00,90.00,1,51.00,1821,1921,10.00,1715,1931,136.00,136.00,1,0,0,121.00,60.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-1587127704
1,24,4,2008-01-24,19805,AA,1835,STL,ORD,1335,1330,-5.00,0.00,0,14.00,1344,1441,10.00,1450,1451,1.00,1.00,0,0,0,81.00,57.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,475627083
1,22,2,2008-01-22,19805,AA,459,STL,ORD,725,823,58.00,58.00,1,47.00,910,953,14.00,835,1007,92.00,92.00,1,0,0,104.00,43.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,1521332464
1,25,5,2008-01-25,19805,AA,459,STL,ORD,725,722,-3.00,0.00,0,13.00,735,824,7.00,835,831,-4.00,0.00,0,0,0,69.00,49.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,1415383159
1,19,6,2008-01-19,19805,AA,1605,STL,ORD,1150,1248,58.00,58.00,1,20.00,1308,1356,9.00,1259,1405,66.00,66.00,1,0,0,77.00,48.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,1786633424
1,7,1,2008-01-07,19805,AA,1184,STL,ORD,1005,1105,60.00,60.00,1,18.00,1123,1207,5.00,1115,1212,57.00,57.00,1,0,0,67.00,44.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-212904763
1,8,2,2008-01-08,19805,AA,459,STL,ORD,725,720,-5.00,0.00,0,15.00,735,819,10.00,835,829,-6.00,0.00,0,0,0,69.00,44.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,702695602
1,15,2,2008-01-15,19805,AA,640,STL,ORD,1455,1452,-3.00,0.00,0,9.00,1501,1556,8.00,1610,1604,-6.00,0.00,0,0,0,72.00,55.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-899379260
1,1,2,2008-01-01,19805,AA,1610,STL,ORD,830,829,-1.00,0.00,0,18.00,847,934,19.00,945,953,8.00,8.00,0,0,0,84.00,47.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,535772996
5,3,6,2008-05-03,19805,AA,1254,LAX,MIA,2150,2149,-1.00,0.00,0,20.00,2209,521,6.00,540,527,-13.00,0.00,0,0,0,278.00,252.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-1949292451
5,15,4,2008-05-15,19805,AA,252,LAX,MIA,1355,1401,6.00,6.00,0,16.00,1417,2140,10.00,2142,2150,8.00,8.00,0,0,0,289.00,263.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-604853748
5,7,3,2008-05-07,19805,AA,252,LAX,MIA,1355,1355,0.00,0.00,0,15.00,1410,2119,5.00,2142,2124,-18.00,0.00,0,0,0,269.00,249.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,681783406
5,15,4,2008-05-15,19805,AA,1520,LAX,MIA,1200,1206,6.00,6.00,0,20.00,1226,1950,12.00,1950,2002,12.00,12.00,0,0,0,296.00,264.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-800012708
5,19,1,2008-05-19,19805,AA,280,LAX,MIA,820,918,58.00,58.00,1,11.00,929,1657,11.00,1610,1708,58.00,58.00,1,0,0,290.00,268.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-703528871
5,21,3,2008-05-21,19805,AA,280,LAX,MIA,820,820,0.00,0.00,0,10.00,830,1558,6.00,1610,1604,-6.00,0.00,0,0,0,284.00,268.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,1349403727
5,24,6,2008-05-24,19805,AA,276,LAX,MIA,2300,2300,0.00,0.00,0,27.00,2327,652,6.00,650,658,8.00,8.00,0,0,0,298.00,265.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,1190755671
5,3,6,2008-05-03,19805,AA,202,LAX,MIA,710,748,38.00,38.00,1,13.00,801,1508,9.00,1500,1517,17.00,17.00,1,0,0,269.00,247.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-1742680677
5,25,7,2008-05-25,19805,AA,1254,LAX,MIA,2150,2142,-8.00,0.00,0,14.00,2156,514,3.00,540,517,-23.00,0.00,0,0,0,275.00,258.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-1852301847
4,30,3,2008-04-30,19790,DL,943,ATL,LAX,1330,1359,29.00,29.00,1,18.00,1417,1538,6.00,1512,1544,32.00,32.00,1,0,0,285.00,261.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1461073524
5,31,6,2008-05-31,19805,AA,456,MIA,LAX,1930,1922,-8.00,0.00,0,15.00,1937,2138,8.00,2205,2146,-19.00,0.00,0,0,0,324.00,301.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-387898517
5,27,2,2008-05-27,19805,AA,972,MIA,LAX,2105,2117,12.00,12.00,0,12.00,2129,2343,14.00,2345,2357,12.00,12.00,0,0,0,340.00,314.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-922016100
4,1,2,2008-04-01,19790,DL,110,ATL,LAX,830,847,17.00,17.00,1,15.00,902,1041,10.00,1020,1051,31.00,31.00,1,0,0,304.00,279.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1383230165
4,17,4,2008-04-17,19790,DL,1423,ATL,LAX,2130,2129,-1.00,0.00,0,25.00,2154,2344,17.00,2326,1,35.00,35.00,1,0,0,332.00,290.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,2031286606
4,25,5,2008-04-25,19790,DL,885,ATL,LAX,1440,1438,-2.00,0.00,0,26.00,1504,1626,6.00,1625,1632,7.00,7.00,0,0,0,294.00,262.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,898466880
4,12,6,2008-04-12,19790,DL,937,ATL,LAX,1110,1124,14.00,14.00,0,23.00,1147,1308,11.00,1255,1319,24.00,24.00,1,0,0,295.00,261.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,438281076
5,26,1,2008-05-26,19805,AA,283,MIA,LAX,1115,1117,2.00,2.00,0,17.00,1134,1340,20.00,1343,1400,17.00,17.00,1,0,0,343.00,306.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,3842754
5,24,6,2008-05-24,19805,AA,397,MIA,LAX,1820,1854,34.00,34.00,1,26.00,1920,2115,3.00,2055,2118,23.00,23.00,1,0,0,324.00,295.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,716510991
5,20,2,2008-05-20,19805,AA,972,MIA,LAX,2105,2114,9.00,9.00,0,39.00,2153,2359,7.00,2345,6,21.00,21.00,1,0,0,352.00,306.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-1476441580
4,15,2,2008-04-15,19790,DL,1556,ATL,LAX,700,713,13.00,13.00,0,12.00,725,831,5.00,850,836,-14.00,0.00,0,0,0,263.00,246.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1577969599
4,7,1,2008-04-07,20437,FL,54,ATL,LAX,1035,1042,7.00,7.00,0,18.00,1100,1253,13.00,1240,1306,26.00,26.00,1,0,0,324.00,293.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1969531260
9,9,2,2008-09-09,19386,NW,609,JFK,MSP,1750,1747,-3.00,0.00,0,28.00,1815,2004,5.00,2026,2009,-17.00,0.00,0,0,0,202.00,169.00,1028.00,1,1,JFK,11.421935,-73.78,40.64,MSP,4.555891,-93.22,44.89,2008,216028409
4,4,5,2008-04-04,19790,DL,535,ATL,LAX,2020,2322,182.00,182.00,1,37.00,2359,123,9.00,2234,132,178.00,178.00,1,0,0,310.00,264.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1454630045
4,2,3,2008-04-02,19790,DL,75,ATL,LAX,1705,1708,3.00,3.00,0,15.00,1723,1914,11.00,1903,1925,22.00,22.00,1,0,0,317.00,291.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-796824497
4,24,4,2008-04-24,19790,DL,943,ATL,LAX,1330,1327,-3.00,0.00,0,12.00,1339,1500,3.00,1512,1503,-9.00,0.00,0,0,0,276.00,261.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-486226517
4,10,4,2008-04-10,19790,DL,110,ATL,LAX,834,833,-1.00,0.00,0,17.00,850,1019,7.00,1019,1026,7.00,7.00,0,0,0,293.00,269.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,999871016
5,2,5,2008-05-02,19805,AA,283,MIA,LAX,1115,1109,-6.00,0.00,0,14.00,1123,1320,10.00,1343,1330,-13.00,0.00,0,0,0,321.00,297.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,1680957000
4,11,5,2008-04-11,19790,DL,885,ATL,LAX,1440,1743,183.00,183.00,1,30.00,1813,1953,4.00,1625,1957,212.00,212.00,1,0,0,314.00,280.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1539901857
4,9,3,2008-04-09,19790,DL,943,ATL,LAX,1330,1332,2.00,2.00,0,17.00,1349,1512,9.00,1512,1521,9.00,9.00,0,0,0,289.00,263.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1128028380
1,16,3,2008-01-16,19805,AA,314,DFW,STL,840,836,-4.00,0.00,0,14.00,850,1002,2.00,1015,1004,-11.00,0.00,0,0,0,88.00,72.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1566321975
1,16,3,2008-01-16,19805,AA,1085,DFW,STL,1910,1910,0.00,0.00,0,22.00,1932,2043,3.00,2045,2046,1.00,1.00,0,0,0,96.00,71.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1069583327
1,9,3,2008-01-09,19805,AA,1578,DFW,STL,1320,1314,-6.00,0.00,0,13.00,1327,1443,8.00,1455,1451,-4.00,0.00,0,0,0,97.00,76.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,368014954
1,25,5,2008-01-25,19805,AA,1336,DFW,STL,705,703,-2.00,0.00,0,15.00,718,827,6.00,845,833,-12.00,0.00,0,0,0,90.00,69.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-459353065
1,31,4,2008-01-31,19805,AA,1118,DFW,STL,1040,1039,-1.00,0.00,0,11.00,1050,1203,5.00,1215,1208,-7.00,0.00,0,0,0,89.00,73.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,395479484
1,7,1,2008-01-07,19805,AA,492,DFW,STL,1525,1523,-2.00,0.00,0,12.00,1535,1644,4.00,1705,1648,-17.00,0.00,0,0,0,85.00,69.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,490041343
4,12,6,2008-04-12,20437,FL,55,ATL,LAX,925,932,7.00,7.00,0,13.00,945,1113,9.00,1125,1122,-3.00,0.00,0,0,0,290.00,268.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,990384252
1,12,6,2008-01-12,19805,AA,520,DFW,STL,1220,1216,-4.00,0.00,0,15.00,1231,1343,3.00,1400,1346,-14.00,0.00,0,0,0,90.00,72.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1908720459
1,23,3,2008-01-23,19805,AA,520,DFW,STL,1220,1219,-1.00,0.00,0,16.00,1235,1347,6.00,1400,1353,-7.00,0.00,0,0,0,94.00,72.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1709495573
1,15,2,2008-01-15,19805,AA,1118,DFW,STL,1040,1038,-2.00,0.00,0,6.00,1044,1202,2.00,1220,1204,-16.00,0.00,0,0,0,86.00,78.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,735577312
5,29,4,2008-05-29,19805,AA,972,MIA,LAX,2105,2113,8.00,8.00,0,10.00,2123,2329,9.00,2345,2338,-7.00,0.00,0,0,0,325.00,306.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,1429796504
